"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000183307",19.0698568929832,-0.837142746725632,0.682321081589124,-1.22690441393944,0.219858519380221,0.381971398767545
"ENSG00000101391",406.45117482488,-0.2264074244971,0.184581042632763,-1.22660172067374,0.219972322174257,0.38212113912219
"ENSG00000084636",83.732196868694,-0.47660387830935,0.388685028658369,-1.22619561642097,0.220125070511205,0.38233848697553
"ENSG00000134193",11.5711833059387,-1.00848279042744,0.822507596865584,-1.22610756942619,0.220158197737354,0.382348034674888
"ENSG00000057704",50.2335814007877,0.492592033871433,0.40203383095639,1.225250205187,0.220480963588152,0.382860531325492
"ENSG00000173988",81.8230276572985,-0.404607248722307,0.330327971783911,-1.22486523480666,0.220626001016977,0.383064316445788
"ENSG00000157064",565.867032553859,-0.185823820338821,0.151724358110499,-1.22474612944803,0.220670887766313,0.383094184532711
"ENSG00000101019",314.994168798323,-0.227050166365885,0.185421934636198,-1.224505433035,0.220761618027233,0.383135067094401
"ENSG00000116954",186.298597247422,0.277249718526921,0.226425500861591,1.22446331120803,0.220777498555481,0.383135067094401
"ENSG00000124370",161.629590951119,-0.290324447103663,0.237093233557061,-1.22451595411638,0.220757651557659,0.383135067094401
"ENSG00000132749",248.933307741706,-0.242772031544732,0.198364899302542,-1.22386587747292,0.221002827779776,0.383429931145504
"ENSG00000139624",356.442744009982,-0.219403105342896,0.179260920880982,-1.22393159794469,0.220978032456472,0.383429931145504
"ENSG00000152348",192.458689216252,-0.269954979890042,0.220607988803642,-1.22368632865024,0.221070578957052,0.383499394710754
"ENSG00000113448",131.672905283738,0.325067235590694,0.265794013947273,1.22300435123862,0.221328052838348,0.383897918673484
"ENSG00000100218",9.72502848233906,1.09073706223353,0.892052586122529,1.22272731361569,0.221432707034669,0.384031307174551
"ENSG00000149262",535.599837446185,-0.199564149284248,0.163236901182666,-1.22254311272995,0.221502310694391,0.384055754340181
"ENSG00000186009",38.0313783039018,-0.585263447379111,0.478721079524957,-1.22255624916262,0.221497346334943,0.384055754340181
"ENSG00000148429",536.531025548582,0.19662122470396,0.16093858402031,1.22171588560234,0.221815086826818,0.384530010871186
"ENSG00000185085",270.282053357281,-0.264697719142629,0.216668271401834,-1.22167273237584,0.22183141182141,0.384530010871186
"ENSG00000100226",966.039105166132,0.16436325197691,0.134571428305034,1.22138297889168,0.221941048722313,0.384671872772967
"ENSG00000163435",414.516544881529,0.225433375637678,0.184614386758594,1.22110405150851,0.222046625903406,0.384797689646819
"ENSG00000170876",821.593196466345,-0.16826546474645,0.137804555946801,-1.22104427963476,0.222069254915414,0.384797689646819
"ENSG00000101868",878.678806028393,-0.189370831113802,0.15520117052613,-1.22016367835267,0.222402832866912,0.385030884066324
"ENSG00000108582",3276.52938527063,-0.153180438943206,0.125544385695,-1.22012974212439,0.222415695324123,0.385030884066324
"ENSG00000145741",7736.09741998703,-0.129372110672009,0.105992845156445,-1.22057399705665,0.222247356648248,0.385030884066324
"ENSG00000152518",674.908393003371,0.177326185448706,0.145303780361021,1.22038246360915,0.222319921999082,0.385030884066324
"ENSG00000156599",2196.51815077878,-0.143772496661435,0.117836511826547,-1.22010143064202,0.222426426306272,0.385030884066324
"ENSG00000167930",1483.68579891499,0.178421442455899,0.146222823065613,1.22020241926144,0.222388149998102,0.385030884066324
"ENSG00000167962",1607.80598849447,0.156240147818335,0.12804968807582,1.22015250615701,0.222407067276575,0.385030884066324
"ENSG00000176731",410.495592812776,-0.217637596497381,0.178352331186391,-1.22026774222499,0.222363394058155,0.385030884066324
"ENSG00000197461",112.335679132953,-0.358245660474294,0.293654921575414,-1.21995455942765,0.222482101272332,0.385073551768323
"ENSG00000229453",4.20148705090944,-1.68018116006603,1.37732230989978,-1.2198895988175,0.22250672929177,0.385073551768323
"ENSG00000196196",6.0022059196364,1.42058839837505,1.16477219406113,1.21962767107445,0.222606051754954,0.385197266998257
"ENSG00000165501",205.229606912101,-0.269553230505273,0.221042363042924,-1.21946411897944,0.22266808646801,0.385256436677209
"ENSG00000149927",85.9675058751365,-0.390900218996823,0.320887577456297,-1.21818433139582,0.223153932529289,0.386048770888898
"ENSG00000134490",387.923052417198,-0.213800508426409,0.175538337813239,-1.21797045072785,0.223235202014961,0.386108981710793
"ENSG00000170638",568.82847797831,0.204696406389909,0.168066915356721,1.21794587563794,0.223244541311465,0.386108981710793
"ENSG00000214026",15.7129253121999,-0.872230794399135,0.716197290131968,-1.2178638573715,0.223275712820306,0.386114635592027
"ENSG00000108352",164.378650053834,-0.305472308396453,0.250934632190594,-1.21733817978714,0.223475573515535,0.386411968800196
"ENSG00000163686",506.226198777,0.188309653778676,0.154702671959103,1.21723594941177,0.22351445598907,0.3864309147897
"ENSG00000243678",24.1576063185777,-0.701083883316028,0.576197940396094,-1.21674139070001,0.223702625613621,0.386707924202535
"ENSG00000100842",640.48836401276,0.195205521851595,0.160451211362976,1.2166036030105,0.223755071226326,0.386750271749924
"ENSG00000174032",1243.5485546205,-0.154239478992208,0.126792950225645,-1.21646730924486,0.223806956862248,0.386791640946645
"ENSG00000253719",2311.1576703299,0.135381484299596,0.111340037432765,1.21592813709398,0.224012298498747,0.387098175153055
"ENSG00000136237",144.799870323346,-0.304310861296032,0.250295549064857,-1.21580612373246,0.224058785501722,0.387130162788467
"ENSG00000011258",1010.38020229355,0.168796979168145,0.138893673528593,1.21529638377227,0.224253070654779,0.387369116430012
"ENSG00000160991",257.601889447658,0.29062506591784,0.239133148635349,1.21532739219275,0.224241248492242,0.387369116430012
"ENSG00000164707",17.5498819074184,-0.80419799878201,0.662018053269189,-1.21476747470965,0.224454789298001,0.387669168036162
"ENSG00000162174",133.963676448869,0.332090329082632,0.273424248875634,1.21456063406316,0.224533710738906,0.38770869593274
"ENSG00000177125",304.221130472198,0.250990525282674,0.206650440886318,1.21456564140963,0.224531799917953,0.38770869593274
"ENSG00000106993",1922.48567833147,-0.144251844528866,0.118843285926696,-1.21379885623359,0.224824543204851,0.388126300129503
"ENSG00000168918",8.63149434288851,1.14404433879478,0.9425465172609,1.21378024091526,0.224831653550954,0.388126300129503
"ENSG00000127774",7.09140893961607,-1.3317174943864,1.09753329817918,-1.21337320388888,0.224987166433674,0.388297880906607
"ENSG00000162413",469.255718447403,-0.201467712329192,0.166035630438417,-1.21340047191808,0.224976745988456,0.388297880906607
"ENSG00000156787",485.672094483428,-0.20946133420499,0.172680984810228,-1.21299594414048,0.225131371186296,0.388498305833142
"ENSG00000144893",45.0644756604506,-0.519321114182546,0.428226106629918,-1.21272642219208,0.22523443438216,0.388579242361343
"ENSG00000189266",2397.43110153805,0.165575495281558,0.136526644990554,1.21277055693424,0.225217555277028,0.388579242361343
"ENSG00000188386",6.07257833069879,1.41307479995037,1.16529426314507,1.21263344774096,0.225269994939065,0.388592145346147
"ENSG00000136040",10.7668664541631,-1.03267346929,0.85182385877711,-1.21230869345749,0.225394237332891,0.388756035048569
"ENSG00000141441",192.807926127612,0.278096921127761,0.229417303019502,1.21218808462813,0.225440391537435,0.388756035048569
"ENSG00000144730",102.460266133473,-0.373483961963679,0.30811317586719,-1.21216485115413,0.225449283224799,0.388756035048569
"ENSG00000132300",2392.43986204271,-0.144576944104773,0.119290164607601,-1.21197706936151,0.225521158422724,0.388831521337361
"ENSG00000133835",8370.94396411021,0.128273532049385,0.105882083483618,1.21147533018871,0.225713283935193,0.389065822508121
"ENSG00000138381",438.516581172232,-0.201898886516139,0.166650067177439,-1.21151398217661,0.225698479198099,0.389065822508121
"ENSG00000148541",14.1686129281646,0.924759813339051,0.763631192127922,1.21100319483039,0.225894180263747,0.389280655851773
"ENSG00000153885",1069.37367170997,-0.153729243621848,0.12694215980276,-1.21101802475008,0.225888496679632,0.389280655851773
"ENSG00000035664",72.5088251805879,-0.451002923868678,0.37251131819915,-1.21070931763626,0.226006830096861,0.389426287495998
"ENSG00000185298",1019.97645790938,-0.164054479983108,0.135532544150352,-1.21044344745064,0.226108778743831,0.389553446247153
"ENSG00000015153",323.933823581199,0.24022692026118,0.198481059030268,1.21032667517431,0.226153565762312,0.389582104197544
"ENSG00000070388",10.2790402508071,1.05763058135412,0.873957268234697,1.21016280749106,0.226216426500433,0.389641885724794
"ENSG00000188868",144.791998001353,0.307878265844175,0.254443916203908,1.21000443020003,0.226277192934784,0.38969804552975
"ENSG00000085832",2398.07244520333,-0.140930317712061,0.116506678117689,-1.20963295829017,0.226419765523157,0.389818263753588
"ENSG00000123374",998.792889089244,-0.161195461237867,0.13326318221541,-1.20960237147351,0.226431507736041,0.389818263753588
"ENSG00000204147",270.454960716268,-0.247213326109191,0.204364503468491,-1.20966861619052,0.226406077080641,0.389818263753588
"ENSG00000130695",425.567120274655,-0.198146410801224,0.163851523434333,-1.2093046597802,0.226545821306671,0.38982459233921
"ENSG00000143369",25.9649088921039,0.682607979634378,0.564418293097554,1.20940087871389,0.226508871229292,0.38982459233921
"ENSG00000145217",229.642774161592,0.249263467058118,0.206122222826031,1.2092993353196,0.226547866136141,0.38982459233921
"ENSG00000184949",263.650569902822,0.251729390811323,0.20815354999276,1.20934469203181,0.226530447564796,0.38982459233921
"ENSG00000105676",293.890615767077,-0.253809678510275,0.209939957147765,-1.20896318146637,0.226676990809941,0.38991701846593
"ENSG00000158882",273.232403331386,-0.251301620354932,0.207858049323592,-1.20900595946471,0.226660555850907,0.38991701846593
"ENSG00000198355",530.177133853189,0.246750770992259,0.204105154006367,1.20893944199254,0.226686111689435,0.38991701846593
"ENSG00000173171",154.200614029075,-0.299480823100682,0.247745058265877,-1.20882662684348,0.226729459672805,0.389943109986611
"ENSG00000105717",34.7724398953297,-0.595218284932231,0.492500377584435,-1.20856411897915,0.226830348323203,0.39006814466217
"ENSG00000244687",41.6149414126783,0.52547721714458,0.434880839958385,1.20832460035458,0.226922429536553,0.390178004464069
"ENSG00000157193",826.537900617264,-0.179399327640002,0.148498620568743,-1.20808750244892,0.227013606372865,0.390286282145323
"ENSG00000160917",446.171044810277,0.195012826024219,0.161444830567498,1.20792239267572,0.227077115346689,0.390304531429868
"ENSG00000167107",88.817833271715,-0.389475643579683,0.322436766913527,-1.20791325166753,0.227080631777848,0.390304531429868
"ENSG00000168993",390.419431342466,0.21137445040579,0.175013064829489,1.20776383529839,0.227138115884685,0.390306376209148
"ENSG00000198000",902.362143632054,-0.182203784859866,0.150856306763434,-1.20779693450662,0.227125380920707,0.390306376209148
"ENSG00000176383",58.4234511665642,0.493366433107656,0.40857405209438,1.20753246707329,0.227227149331788,0.390410888062241
"ENSG00000064703",546.035501478439,-0.185509915997177,0.153700555875268,-1.20695670188547,0.227448819118625,0.390666357584643
"ENSG00000081154",3817.13044270064,0.142805809292158,0.118313511124772,1.20701184450149,0.227427582521407,0.390666357584643
"ENSG00000115568",809.787221408254,0.168354381596204,0.1394901934175,1.20692628973789,0.227460532089859,0.390666357584643
"ENSG00000127463",1016.58766027368,-0.157282589743908,0.130341689684455,-1.20669442083093,0.227549848495724,0.390771258809113
"ENSG00000144028",6108.67162543396,0.127902808358941,0.106006118208689,1.20656062612485,0.227601397878573,0.390811284755391
"ENSG00000196436",5.04308708722178,1.70910426965536,1.4167342340302,1.20636900598742,0.227675241152942,0.3908895765601
"ENSG00000042445",1153.81269658855,-0.152567059217605,0.126516467833731,-1.20590672368525,0.227853457835024,0.391085836446244
"ENSG00000112186",696.130548181934,-0.172496516914741,0.143043555428686,-1.20590205128632,0.227855259621359,0.391085836446244
"ENSG00000153714",8.23302730470902,-1.2070390044228,1.00098389101912,-1.205852576902,0.227874338724242,0.391085836446244
"ENSG00000088854",141.916721920206,0.300786612535278,0.249560195572742,1.20526677679896,0.228100330859041,0.391425146134351
"ENSG00000138050",281.989644549116,0.247939811878226,0.205777273975846,1.20489404436045,0.228244208049435,0.391592628215131
"ENSG00000145247",929.566644501715,0.191421370520423,0.158873402460153,1.20486731923824,0.22825452660668,0.391592628215131
"ENSG00000020181",4.91534907217352,-1.51839393103105,1.26083100467237,-1.20428029244539,0.22848126118831,0.391933022477232
"ENSG00000024048",963.733482786674,0.180108019131241,0.149614449791238,1.2038143333251,0.228661348462711,0.392144719299417
"ENSG00000135525",1881.24460271362,-0.148188036471643,0.123091398175465,-1.20388620706382,0.228633563586218,0.392144719299417
"ENSG00000102805",202.949513035499,-0.2638383967867,0.219254900940065,-1.2033409317442,0.228844415631729,0.392410040088211
"ENSG00000101945",179.264733597613,-0.277207587174166,0.230386838604094,-1.20322666370074,0.228888619382543,0.392437209145785
"ENSG00000102981",130.180539429341,-0.392280265069062,0.326224107488495,-1.20248705127624,0.229174880000094,0.392799797166984
"ENSG00000116786",629.801576434615,0.198418984386085,0.165000386502434,1.20253648244125,0.229155740151631,0.392799797166984
"ENSG00000171703",496.938694431077,0.249857283306418,0.207788392045157,1.20246025702975,0.229185255262771,0.392799797166984
"ENSG00000135127",298.986857937624,-0.242838362599542,0.201984052253504,-1.2022650297894,0.229260861206449,0.392880717941156
"ENSG00000105700",3931.62275913586,0.127583664006936,0.106158425697254,1.20182324830988,0.22943201610132,0.393076666932037
"ENSG00000188064",522.6906856095,-0.188829274590555,0.157113545250493,-1.20186502245555,0.229415828078963,0.393076666932037
"ENSG00000176834",760.877324035272,-0.166205127766374,0.138306433878103,-1.20171652978096,0.229473374603362,0.393098855875381
"ENSG00000162129",932.169869607501,-0.159016348822087,0.132374004821906,-1.20126567928518,0.229648159141301,0.393349576209595
"ENSG00000125304",2984.53675831689,-0.150837096718956,0.125583413034757,-1.20109091697651,0.229715935999384,0.393368286395183
"ENSG00000286106",4.76553287700171,-1.58412912486811,1.31885150933959,-1.20114289868869,0.229695774804688,0.393368286395183
"ENSG00000131043",459.045400365433,-0.203219345499776,0.169344261543872,-1.20003679869086,0.23012504917375,0.394020097805785
"ENSG00000151657",429.356952551732,-0.213180128076999,0.177661325015173,-1.19992422694581,0.230168769922281,0.394046200443465
"ENSG00000089123",218.816080642301,0.252606367027007,0.210550038835352,1.1997450507456,0.230238370770064,0.394088106925036
"ENSG00000284024",1073.7009926644,0.164762042508963,0.137334366174724,1.19971458782097,0.230250205556361,0.394088106925036
"ENSG00000114388",540.417404816101,-0.202940204277123,0.169193840959949,-1.19945385201794,0.230351518597824,0.394140375270991
"ENSG00000146826",167.776393611176,-0.307952816534916,0.256752279003006,-1.19941609761256,0.230366191298726,0.394140375270991
"ENSG00000248905",36.6502084671068,-0.554714173918001,0.462434518098498,-1.19955183319565,0.230313442736935,0.394140375270991
"ENSG00000103534",11.3785484572656,0.993442401418469,0.828523116919029,1.19905212194044,0.2305076792347,0.394333695790552
"ENSG00000118194",21.623792766087,-0.731888959122367,0.610519862681459,-1.19879631091418,0.230607157382842,0.394416288822847
"ENSG00000121931",556.264617748979,0.205903082724433,0.171760327459427,1.19878138199912,0.230612963785638,0.394416288822847
"ENSG00000164896",880.756284379155,-0.212025104191194,0.176907275453579,-1.19850980491094,0.23071860821895,0.394548208172743
"ENSG00000198010",11.1741649798799,-1.00995067682522,0.843036986768775,-1.19799094544617,0.230920541981839,0.394795955021583
"ENSG00000285976",33.5276838637366,0.589811861127587,0.492328081711519,1.19800572633837,0.230914787701871,0.394795955021583
"ENSG00000070010",1052.44622413936,0.154567701231449,0.129061715567421,1.19762627167856,0.231062543689733,0.394892365021431
"ENSG00000101290",909.500872880413,0.167852278884004,0.14013794220367,1.19776468988003,0.231008637195171,0.394892365021431
"ENSG00000114346",2388.03754086827,0.159074938492819,0.13282049969109,1.19766857422454,0.231046068159803,0.394892365021431
"ENSG00000101247",578.356465003519,0.191888255639584,0.160281257614181,1.19719709275981,0.231229742765735,0.395080526039293
"ENSG00000214711",13.6874948836467,0.918147901571473,0.76687835023466,1.19725364693178,0.231207705535002,0.395080526039293
"ENSG00000110200",26.2429482743308,-0.663714766735731,0.554515428034693,-1.19692750315002,0.23133481314612,0.395162466894953
"ENSG00000204314",66.2734094526378,0.419275393284203,0.350275695866653,1.19698682561127,0.23131168978459,0.395162466894953
"ENSG00000136830",1899.37088215873,0.138027888460002,0.115395709954124,1.19612668889403,0.231647124038982,0.395647112126813
"ENSG00000104221",53.6507236241385,-0.469799639609309,0.392796436482504,-1.1960384463168,0.231681556214941,0.395657086869351
"ENSG00000183018",40.0977308705972,0.530908530372634,0.444093550135938,1.19548804572848,0.231896404072425,0.395926272616189
"ENSG00000213281",2985.1947240913,0.145334109302772,0.121567681969758,1.19549955175526,0.23189191126889,0.395926272616189
"ENSG00000125843",202.491146852068,-0.265689657717356,0.222295090177956,-1.19521154292999,0.232004389795576,0.396061774733677
"ENSG00000112144",2121.59187038132,-0.148964060587302,0.124644235795129,-1.19511391471119,0.232042526159171,0.396078016157717
"ENSG00000143416",5226.31656705858,-0.130577269744187,0.109277801196085,-1.19491121083122,0.232121722280952,0.396164330651679
"ENSG00000102796",61.5546991324343,0.432709473314168,0.362237359523786,1.19454678524332,0.232264151097588,0.396309657569473
"ENSG00000144857",38.5494936326046,0.578918306448018,0.484628857011889,1.19456012177545,0.232258937674219,0.396309657569473
"ENSG00000182325",84.0824763470383,-0.397078534736988,0.332539297094936,-1.19408003266341,0.232446663056952,0.396572176474183
"ENSG00000028137",5.23471408026663,-1.49403991946679,1.2515512752036,-1.19375046717422,0.232575592709263,0.396743226320363
"ENSG00000080854",425.028755536357,-0.198374342153739,0.166218368643954,-1.19345619724294,0.232690757224263,0.396841841073373
"ENSG00000111707",2626.26245143149,0.139369617886086,0.116772409953878,1.1935149573528,0.232667757828216,0.396841841073373
"ENSG00000267127",21.9297490251381,-0.719915138777801,0.603401326278409,-1.19309505535563,0.232832147815363,0.397034043311029
"ENSG00000165752",529.324930365927,-0.184036520724638,0.154367267475309,-1.19219912183828,0.233183177690204,0.397583638846359
"ENSG00000197362",207.834875457073,-0.253394886920797,0.212642913653613,-1.19164510383623,0.233400431580743,0.397905035384295
"ENSG00000171681",1718.75696256242,-0.152383888179573,0.127911347184751,-1.19132423771188,0.233526322368447,0.398070614552176
"ENSG00000103502",675.777183590195,-0.42459607195444,0.356472620425862,-1.19110430261711,0.233612640994898,0.398119670700419
"ENSG00000164258",858.264496531363,-0.167991455748568,0.14103342139661,-1.19114642532955,0.233596107209057,0.398119670700419
"ENSG00000185808",684.09117849597,-0.170164152953125,0.143100893809435,-1.18912012652926,0.234392399460216,0.399357181562004
"ENSG00000196482",16.7528516089275,-0.859607121031212,0.722899789991759,-1.18910965659709,0.234396518907833,0.399357181562004
"ENSG00000144747",1354.64696387845,0.165411127494675,0.139117025822186,1.18900707168724,0.234436884171116,0.399376782366108
"ENSG00000135637",108.269333444979,0.337657343426119,0.284047733037073,1.18873451238581,0.234544155132077,0.399510342038119
"ENSG00000158055",41.504677173527,0.554334077160705,0.466353866414868,1.1886554761992,0.23457526784647,0.39951416079501
"ENSG00000159210",414.156477698773,-0.221159161206965,0.186104400984572,-1.18836072675841,0.234691322187364,0.399662628160072
"ENSG00000123106",831.315998361328,0.193432940918958,0.162803851515936,1.18813491890899,0.234780259041856,0.399715701848081
"ENSG00000160305",1481.83104421101,-0.150654044757084,0.126794330688312,-1.18817650552078,0.234763877913986,0.399715701848081
"ENSG00000167522",5754.55716335728,0.130385016182535,0.109746871357307,1.18805223848282,0.234812829587134,0.399721975129383
"ENSG00000173762",5.28679091644311,1.45892569255296,1.2282304362216,1.1878273404794,0.234901440512204,0.399823632694696
"ENSG00000188312",141.533737973786,0.324692391499887,0.273380180579823,1.18769543136314,0.234953424371121,0.399862930321925
"ENSG00000184012",7426.3362398097,-0.146420144240802,0.123340518604589,-1.1871211982674,0.235179817909225,0.40019900642251
"ENSG00000075624",25931.3294794796,0.120492182617057,0.101538250981877,1.18666789561466,0.235358643205014,0.400395958603844
"ENSG00000134900",1505.7375225479,-0.166605087980554,0.140404512273794,-1.18660778975299,0.235382361847252,0.400395958603844
"ENSG00000157106",2280.90789505701,0.143794046405618,0.121180416914563,1.18661125342553,0.235380994986043,0.400395958603844
"ENSG00000008735",264.311625124233,-0.299716601737243,0.252662218699079,-1.18623434592018,0.23552976609353,0.400597456145805
"ENSG00000119946",47.1674140667328,0.501623662690022,0.422906464913656,1.18613382463292,0.235569454607455,0.400615719903891
"ENSG00000078269",134.947911668689,0.310565972489288,0.261882966939076,1.18589603638307,0.235663358657031,0.400726168234947
"ENSG00000135960",6.87593249789715,1.26754319736161,1.06974753984059,1.18489938060573,0.236057232338461,0.401346600454555
"ENSG00000167553",4696.10060731498,-0.169732630043108,0.143358364286005,-1.18397437699893,0.236423205842898,0.401919449932926
"ENSG00000217555",7.26573729713489,-1.21447941228621,1.02586619903756,-1.18385751809115,0.236469469071776,0.401948717972637
"ENSG00000159110",73.0143276883277,0.427784078166622,0.361376982516856,1.18376127662383,0.236507574876322,0.401964114608026
"ENSG00000154451",21.7453610130317,-0.707996645296051,0.598286721184731,-1.18337349004516,0.236661158916119,0.402175748137204
"ENSG00000151665",143.367871391512,-0.311459763624542,0.263224448633114,-1.18324785270482,0.236710933081437,0.402210939585083
"ENSG00000126005",1007.50359412144,0.181393460656549,0.153397211636601,1.18250820025511,0.237004113697743,0.402659659343078
"ENSG00000213316",7.62218978866904,-1.18956807045242,1.00603955837214,-1.18242673516461,0.237036420202076,0.402665109594442
"ENSG00000184144",19.6207401120673,-0.767719603984848,0.649470481656611,-1.18207004885983,0.237177907467586,0.402806564007911
"ENSG00000198853",309.164578478738,0.227509714147322,0.192461090938003,1.18210757841235,0.237163017757808,0.402806564007911
"ENSG00000165782",457.67218650261,0.196767862910262,0.166483159638129,1.18190850857205,0.237242005514354,0.40286598015801
"ENSG00000166311",959.383737008823,0.175263116226622,0.148303464124072,1.18178706924874,0.237290199840096,0.402898378575122
"ENSG00000101470",7.62314682686482,-1.18640004231924,1.00464834858504,-1.18091075747069,0.237638177391799,0.403390223104479
"ENSG00000172936",1756.51907703686,-0.13715914733702,0.116142070874238,-1.1809600630037,0.237618588929553,0.403390223104479
"ENSG00000236383",7.16870680950074,-1.24106246706075,1.05116094493728,-1.18065884490676,0.237738276856013,0.403510643337852
"ENSG00000164818",645.904178619363,-0.170757061871286,0.144678381484311,-1.18025277943687,0.237899692889392,0.403735093230735
"ENSG00000100335",1006.81415598088,-0.152297221006185,0.129068821950123,-1.17996909482166,0.238012506934872,0.403877016672565
"ENSG00000114026",612.841244527389,-0.183544375624194,0.155631081933737,-1.17935552039882,0.238256638831431,0.404241707718164
"ENSG00000204390",214.740484533636,0.249141782885866,0.211275890851099,1.17922486035784,0.238308649289452,0.404280383580658
"ENSG00000178814",137.742828139782,-0.325909359426259,0.276504213727418,-1.17867773164407,0.238526526065683,0.404600400551228
"ENSG00000107968",145.090323306407,-0.293025390294517,0.248638577135007,-1.17851941428786,0.238589597183991,0.404657782305683
"ENSG00000188428",250.508261933125,0.246868809740812,0.209559998821125,1.17803402905882,0.238783040300378,0.404936239176058
"ENSG00000255529",575.130755486258,0.19512276889686,0.165767704000249,1.17708554916443,0.239161362315667,0.405528113187625
"ENSG00000170260",168.118751313227,0.275583899519284,0.234184308752571,1.17678208667026,0.239282494219736,0.405682450472315
"ENSG00000205744",479.036659253687,-0.185437309409485,0.157589556681544,-1.17671064830911,0.239311016274426,0.405682450472315
"ENSG00000100225",1200.26033489121,0.157893828080371,0.134208349707298,1.17648289711281,0.239401962868348,0.405687529043864
"ENSG00000171988",1780.82478594625,-0.164145466309789,0.139517867499722,-1.17651931792977,0.239387417512961,0.405687529043864
"ENSG00000212127",12.2027247821246,-0.931922512954458,0.792038782762521,-1.17661222308337,0.239350316871471,0.405687529043864
"ENSG00000042088",644.902327032646,0.171895841572525,0.146128029987971,1.17633722692816,0.23946014529652,0.405736438179655
"ENSG00000007516",133.301554636799,0.302686157267419,0.257424837307848,1.17582343814573,0.239665438338021,0.40593516961096
"ENSG00000128524",1300.66384193557,-0.385069376809773,0.327488195697877,-1.17582673778269,0.2396641195162,0.40593516961096
"ENSG00000151365",30.5112192353809,0.647243055967647,0.550437873273912,1.17586940760082,0.239647065407789,0.40593516961096
"ENSG00000177733",2631.41975091871,0.133719131894052,0.113773510136119,1.17530989185505,0.239870758460107,0.406233209591354
"ENSG00000099338",60.3901370603881,-0.439079249651863,0.373735676357768,-1.17483900368008,0.240059132454264,0.406502481020816
"ENSG00000147274",6337.33753845201,0.120395162922032,0.102501543300395,1.17456927032989,0.240167083476115,0.406635519532911
"ENSG00000133243",1910.12305581305,0.147503167080198,0.125611595164576,1.17427986554059,0.24028294531984,0.406732158695529
"ENSG00000171208",1908.67088371357,0.170405033861215,0.145110811427094,1.17430970294608,0.240270998234414,0.406732158695529
"ENSG00000129219",327.431246740736,0.212037030598618,0.180597987565561,1.17408301973268,0.240361774114074,0.406736677667298
"ENSG00000158122",202.245267137089,-0.253908150706018,0.216264524223585,-1.17406288256282,0.240369839264428,0.406736677667298
"ENSG00000172465",920.339664717361,0.159581710977689,0.135923769661308,1.17405301056122,0.240373793175543,0.406736677667298
"ENSG00000181396",384.213522287978,-0.206527220575984,0.17600603590974,-1.17340987488574,0.240631479129273,0.407122925564357
"ENSG00000203896",23.1924678716097,-0.738178738115372,0.629171622848035,-1.17325497735245,0.240693571180392,0.407178195353822
"ENSG00000165821",358.954547863362,0.207948105909864,0.17728059882799,1.17298851247468,0.240800412397327,0.407309143962134
"ENSG00000100336",4.69355139669063,1.49082925016593,1.27119801405375,1.17277499939745,0.240886046270869,0.407404193143031
"ENSG00000148356",751.816418674151,0.177760465548265,0.151634397178129,1.1722964502536,0.241078056288828,0.407638389227054
"ENSG00000205085",27.2564370395571,-0.625435784472313,0.533519430779957,-1.17228304798193,0.241083435282137,0.407638389227054
"ENSG00000144061",257.933302981878,-0.240339751729757,0.205075288239394,-1.1719586196519,0.241213670173075,0.407808768216862
"ENSG00000099956",1192.00203803411,0.154616513890272,0.131946825038623,1.17180927881375,0.241273636539799,0.407860320356431
"ENSG00000107099",58.459412260666,0.471216743747453,0.402272211972593,1.1713877561584,0.241442951496967,0.408096685332238
"ENSG00000127419",221.399424719514,-0.265551969115826,0.226888008940771,-1.1704098879247,0.241836058389869,0.408615044900174
"ENSG00000180596",148.112036608058,-0.299016807399308,0.255451387244237,-1.17054289908169,0.241782560930434,0.408615044900174
"ENSG00000185122",856.201445731147,-0.20763327734102,0.177403002652926,-1.17040452662031,0.241838214896114,0.408615044900174
"ENSG00000113971",139.57647982496,-0.296773390647313,0.253603868120371,-1.1702242274414,0.241910745482458,0.40868769332026
"ENSG00000166451",2050.11714244522,-0.149848083291646,0.128101719394857,-1.16975856373761,0.242098143056754,0.408954358351972
"ENSG00000148835",547.381184643208,0.198326858351527,0.169632383694214,1.16915682036892,0.2423404545505,0.409313708051974
"ENSG00000196419",12817.7995318579,-0.130723220512853,0.111922489440089,-1.16797992223742,0.242814863732981,0.410064935847815
"ENSG00000168036",3408.16615189823,-0.127168054528204,0.108896792011411,-1.16778513103378,0.242893447258953,0.410097550411102
"ENSG00000198168",3752.73674518194,-0.127643294245791,0.109301842109172,-1.16780551711379,0.242885222179116,0.410097550411102
"ENSG00000130023",659.298642692225,-0.17040089665148,0.146014770024215,-1.16701136894042,0.243205778337005,0.410574790853662
"ENSG00000243660",65.1663059616233,-0.413074110997655,0.354111873515539,-1.16650737208203,0.243409369722234,0.410868365237409
"ENSG00000078177",542.1735931768,-0.198947839926347,0.170613737724328,-1.16607163397241,0.243585484238603,0.411065357426071
"ENSG00000189241",3556.41747999787,-0.131931808227656,0.113138169745055,-1.16611227249787,0.243569055372013,0.411065357426071
"ENSG00000078140",3633.49311950925,-0.131141517200115,0.11249302829755,-1.16577461896784,0.243705581621548,0.411167744267127
"ENSG00000137877",262.545102531954,-0.230177548586262,0.19743507960206,-1.16583916622211,0.243679478540062,0.411167744267127
