"","LNCAP_Hypoxia_S1","LNCAP_Hypoxia_S2","LNCAP_Normoxia_S1","LNCAP_Normoxia_S2","PC3_Hypoxia_S1","PC3_Hypoxia_S2","PC3_Normoxia_S1","PC3_Normoxia_S2"
"ENSG00000113657",754.275843931505,753.342657801988,515.49793084465,434.039002563597,589.971646183831,741.851011489242,680.469532400136,740.193144668014
"ENSG00000113658",2305.09772101047,2224.61033892226,1964.27220081167,1660.30879061448,3345.69390805959,3331.19636889881,2414.47303382329,2780.48347686941
"ENSG00000113712",4942.8673207855,4759.36428791802,4470.39366439615,4049.27699765392,7914.19229645746,7746.63652382035,5745.19232399237,6074.95886508922
"ENSG00000113716",2482.41293031897,2755.39623949558,1600.84341463578,1495.4616542873,1279.53252324057,1291.10608730339,1319.15584789851,1268.74256113292
"ENSG00000113719",8618.72689208489,8451.89199118508,11505.1013170515,11947.9099978415,8098.24328009601,8124.69521236776,6583.84117752061,6548.63768535332
"ENSG00000113721",8.78341594097823,16.7515838774267,23.0574154371409,18.4137758663344,2.52124635121295,0,5.9690309859661,1.11980808573073
"ENSG00000113732",3541.36351470316,3653.75975200786,3291.17156061094,3424.9623111382,4108.37092930151,3919.68395012825,3763.47403665163,4045.86661374514
"ENSG00000113734",180.060026790054,187.617739427179,245.945764662836,268.7534430015,148.753534721564,156.930021661186,268.606394368475,242.998354603569
"ENSG00000113739",5257.97236766809,4647.84660096258,2861.86444461465,3071.15476056363,6654.82974402659,5752.91193044302,1662.37512959156,1662.91500731014
"ENSG00000113742",2230.43868551216,2072.888850661,1134.75423115643,989.521241198018,2444.34833750096,2164.92098064409,1716.09640846525,2053.72802923016
"ENSG00000113749",3.84274447417797,2.39308341106095,2.19594432734675,5.26107881895269,13.8668549316713,7.13318280278117,11.9380619719322,11.1980808573073
"ENSG00000113758",6175.29037000401,5762.06623715256,4013.63724430802,4691.56703680106,3084.74491070905,2821.17379849995,2486.10140565488,2513.96915246549
"ENSG00000113761",410.624695240732,438.412880906367,510.55705610812,491.910869572076,772.762006646771,652.686226454477,844.617884514204,844.335296640972
"ENSG00000113763",17.5668318819565,15.7943505130023,17.0185685369373,25.8669708598507,5.04249270242591,10.6997742041718,5.9690309859661,7.83865660011513
"ENSG00000113790",118.576115203206,103.859820040045,355.742981030174,289.359335042398,356.756358696633,399.458236955746,713.299202822949,746.911993182399
"ENSG00000113805",9.33237943728937,8.13648359760724,8.23479122755032,1.7536929396509,16.3881012828842,17.8329570069529,41.7832169017627,27.9952021432683
"ENSG00000113810",5898.61276786319,5998.02426148317,8148.60041270196,5874.8713478305,13733.228875057,11841.0834526167,8332.76725640868,9007.73624161801
"ENSG00000113811",323.888462823572,307.750526662439,266.258249690794,326.186886775067,616.444732871567,524.288936004416,510.352149300102,443.44400194937
"ENSG00000113812",783.370909235996,818.434526582846,683.487671886676,663.334354422951,611.402240169141,563.521441419713,573.026974652746,582.300204579981
"ENSG00000113838",181.157953782676,188.574972791603,362.330814012214,263.93078741746,615.184109695961,602.753946835009,728.221780287865,826.418367269281
"ENSG00000113845",2327.60522435923,2439.03061255332,3015.03156144709,2634.48521859056,3786.91201952186,3744.92097146012,3772.42758313058,3742.39862251211
"ENSG00000113851",396.351644336643,387.200895909662,479.264849443428,371.78290320599,277.337098633425,210.428892682045,265.621878875492,270.993556746837
"ENSG00000113889",7.68548894835595,2.87170009327314,18.6655267824474,40.3349376119706,0,0,0,0
"ENSG00000113905",3.29378097786684,0.478616682212191,0.548986081836688,2.19211617456362,0,7.13318280278117,0,2.23961617146146
"ENSG00000113916",2921.58372736788,2541.45458254673,1155.06671618439,1409.09227700949,1056.40222115823,902.347624551818,564.073428173797,633.811376523595
"ENSG00000113924",473.206533820202,506.85506646271,832.262900064419,749.265308465845,3.78186952681943,0,2.98451549298305,3.3594242571922
"ENSG00000113966",460.031409908735,445.113514457337,244.298806417326,242.886472141649,627.790341452026,656.252817855868,450.661839440441,492.715557721522
"ENSG00000113971",132.849166107296,117.739703824199,156.461033323456,151.25601604489,146.232288370351,156.930021661186,143.256743663186,101.902535801497
"ENSG00000114013",0,0,0.548986081836688,0,1.26062317560648,0,2.98451549298305,2.23961617146146
"ENSG00000114019",68.6204370388924,63.1774020520092,49.4087473653019,80.2314519890285,1565.69398410324,1629.9322704355,1832.49251269159,1779.37504822613
"ENSG00000114021",1022.71899362765,1073.53721820194,1309.88079126234,1404.70804466037,1459.8016373523,1547.90066820351,1605.66933522488,1544.21535022268
"ENSG00000114023",21137.8394254604,19707.5205067692,5711.6511954289,5853.82703255469,8136.0619753642,7479.14216871606,1545.97902536522,1490.4645621076
"ENSG00000114026",559.393802741051,588.698519120995,600.0417874475,703.230868800009,223.130302082346,181.89616147092,316.358642256203,376.255516805526
"ENSG00000114030",1837.92978564969,1828.79434273278,1580.53092960782,1361.30414440401,5038.71083289909,4333.40855268956,3402.34766200068,3817.42576425607
"ENSG00000114054",2204.08843768922,2315.54750854258,2917.861024962,2985.66222975565,611.402240169141,702.618506073945,796.865636626475,690.921588895862
"ENSG00000114062",4207.80519922488,4373.12062537279,4607.64018485532,3734.05069175167,4634.05079352941,4344.10832689373,3644.09341693231,3372.86195422097
"ENSG00000114098",1090.24150367392,1060.61456778221,1074.3657621544,979.437506795025,1266.92629148451,1219.77425927558,1032.64236057214,1092.93269167319
"ENSG00000114107",1778.64172804809,1725.89175605716,1880.82631637249,1684.8604917696,838.314411778307,791.78329110871,737.175326766814,735.713912325091
"ENSG00000114113",2.7448174815557,3.35031677548533,2.74493040918344,1.7536929396509,2.52124635121295,3.56659140139059,0,2.23961617146146
"ENSG00000114115",1.09792699262228,2.39308341106095,2.19594432734675,2.19211617456362,0,0,0,0
"ENSG00000114120",5710.86725212478,4949.85372743848,3024.36432483831,2373.18497058257,4509.24909914437,4254.94354185897,1686.25125353542,1754.73927034006
"ENSG00000114124",0,1.43585004663657,1.64695824551006,0,3.78186952681943,7.13318280278117,2.98451549298305,6.7188485143844
"ENSG00000114125",485.832694235358,492.496565996344,608.27657867505,652.812196785046,572.322921725341,649.119635053087,659.577923949254,583.420012665712
"ENSG00000114126",1719.35367044649,1782.84714124041,1694.72003462986,1549.82613541648,675.694022125072,666.95259206004,805.819183105424,730.114871896438
"ENSG00000114127",2136.01696414664,2110.22095187355,1769.93112784148,1417.42231847284,1157.25207520675,987.945818185192,844.617884514204,945.118024356738
"ENSG00000114166",549.51245980745,575.297252019053,604.433676102193,523.477342485792,1469.88662275715,1280.40631309922,1029.65784507915,1048.14036824397
"ENSG00000114200",1195.64249496566,1034.29065026054,1597.00051206292,1416.98389523792,313.895170726013,281.760720709856,322.32767324217,258.675667803799
"ENSG00000114204",1.09792699262228,0,1.64695824551006,0,0,0,0,0
"ENSG00000114209",2091.55092094544,2140.85241953513,1690.877132057,1241.61460127283,2551.50130742751,2371.78328192474,1325.12487888448,1397.52049099195
"ENSG00000114248",11.5282334225339,12.9226504197292,27.9982901736711,42.0886305516215,0,3.56659140139059,2.98451549298305,0
"ENSG00000114251",40.6232987270243,39.2465679413996,58.7415107565256,64.0097922972577,651.742181788549,670.51918346143,632.717284512407,708.838518267554
"ENSG00000114268",2512.05695911977,2404.09159475183,322.254830038136,355.999666749132,6053.5124892623,6341.39951167246,940.122380289661,789.464700440166
"ENSG00000114270",1358.13568987376,1170.69640469102,607.727592593213,798.807134010983,379.44757585755,292.460494914028,256.668332396542,199.32583926007
"ENSG00000114279",4.39170797048911,6.70063355097067,8.783777309387,12.2758505775563,138.668549316713,142.663656055623,128.334166198271,123.178889430381
"ENSG00000114302",2347.91687372274,2492.15706427888,2843.74790391404,2434.12580023544,3901.62872850205,3381.12864851828,3605.29471552353,3703.20533951153
"ENSG00000114315",379.882739447308,338.381994324019,77.407037538973,88.9999166872829,521.897994701082,427.99096816687,408.878622538678,445.683618120832
"ENSG00000114316",1176.42877259477,1187.44798856845,982.685086487671,1060.10738201897,341.628880589355,363.79232294184,510.352149300102,525.189992207714
"ENSG00000114331",1368.56599630367,1383.68082827544,1635.97852387333,1235.47667598406,2049.77328353613,1829.66138891337,1704.15834649332,1846.56353336998
"ENSG00000114346",2539.50513393533,2498.85769782985,2515.4542269757,1998.3331047322,4093.24345119423,3306.23022908907,2668.15685072685,2979.80931612948
"ENSG00000114349",1.64689048893342,1.91446672884876,0,2.19211617456362,1.26062317560648,3.56659140139059,0,3.3594242571922
"ENSG00000114353",1089.69254017761,1063.48626787549,1152.32178577521,1349.90514029628,2456.95456925702,2560.81262619844,2142.88212396183,2329.20081831992
"ENSG00000114354",5139.9452159612,4787.60267216854,4881.03525360999,4628.87251420854,6198.48415445705,6059.63879096261,3915.68432679376,4246.31226109094
"ENSG00000114374",7403.87067474834,7352.98808882589,7528.2461402265,5970.00918980656,0,0,2.98451549298305,1.11980808573073
"ENSG00000114378",40.0743352307132,47.8616682212191,34.5861231557113,26.3053940947634,34.0368257413749,39.2325054152964,44.7677323947458,24.6357778860761
"ENSG00000114383",413.369512722288,417.35374688903,404.053756231802,453.329624899756,376.926329506337,363.79232294184,498.41408732817,437.844961520716
"ENSG00000114388",510.53605156936,494.889649407405,510.008070026283,646.235848261355,588.711023008225,581.354398426666,767.020481696644,777.146811497128
"ENSG00000114391",8704.91416100574,8597.87007925979,11385.9713372929,13783.1496591862,12018.7813562322,11220.4965487748,12200.6993353147,11018.9115635904
"ENSG00000114395",63.130802075781,74.1855857428896,107.601272039991,149.940746340152,69.3342746583563,82.0316022319835,107.44255774739,113.100616658804
"ENSG00000114405",0,0,0,0,156.317273775203,217.562075484826,191.008991550915,180.289101802648
"ENSG00000114416",5720.19963156207,5621.83154926439,7213.12812925224,5892.40827722701,752.592035837067,609.88712963779,632.717284512407,787.225084268705
"ENSG00000114423",473.206533820202,434.105330766457,361.781827930377,350.738587930179,1258.10192925526,1405.23701214789,966.983019726509,973.113226500007
"ENSG00000114439",2810.69310111303,2749.65283930904,2272.80237880389,1915.9095365686,8491.55771088523,7689.5710613981,5921.27873807837,6183.5802494051
"ENSG00000114446",3124.70022100301,2995.6618139661,1898.9428570731,1837.87020075414,434.914995584235,310.293451920981,373.064436622881,483.757093035676
"ENSG00000114450",1911.49089415539,2003.01081505802,1665.62377229251,1541.49609395314,2054.81577623856,2175.62075484826,1674.31319156349,1610.28402728079
"ENSG00000114455",15.3709778967119,15.3157338307901,8.23479122755032,4.82265558403996,8.82436222924534,3.56659140139059,0,4.47923234292293
"ENSG00000114473",420.506038174333,431.233630673184,603.33570393852,484.45767457856,223.130302082346,210.428892682045,152.210290142136,184.768334145571
"ENSG00000114480",2037.20353481064,2019.76239893544,768.031528489526,654.127466489784,5114.34822343548,5043.16024156629,1429.58292113888,1326.97258159092
"ENSG00000114487",1.64689048893342,0,0,0.876846469825448,2.52124635121295,3.56659140139059,0,3.3594242571922
"ENSG00000114491",743.845537501594,831.835793684788,1110.04985747378,993.028627077319,208.002823975069,135.530473252842,259.652847889526,253.076627375146
"ENSG00000114503",3951.98820994389,3896.89702657166,4411.65215363962,3705.99160471725,2725.4673056612,2803.340841493,2781.5684394602,2903.66236629979
"ENSG00000114520",1537.09778967119,1466.96013098036,1438.89252049396,1243.36829421248,654.263428139762,609.88712963779,617.794707047492,562.143659036828
"ENSG00000114529",0.548963496311139,2.39308341106095,6.58783298204025,4.82265558403996,1036.23225034852,1023.6117321991,787.912090147526,770.427962982744
"ENSG00000114541",117.478188210584,121.090020599684,132.305645722642,100.398920795014,252.124635121295,256.794580900122,220.854146480746,245.23797077503
"ENSG00000114544",438.6218335526,409.217263291423,474.872960788735,553.72854569477,234.475910662805,292.460494914028,280.544456340407,331.463193376297
"ENSG00000114547",7.68548894835595,2.39308341106095,9.88174947306038,3.50738587930179,2.52124635121295,3.56659140139059,0,1.11980808573073
"ENSG00000114554",933.786907225248,971.591864890747,851.477412928703,962.777423868341,6114.02240169141,6402.0315654961,6553.99602259078,6289.96201754952
"ENSG00000114573",2818.9275535577,3088.99206699748,2783.35943491201,2521.37202398307,2966.24633220204,2425.2821529456,2629.35814931807,2608.03303166688
"ENSG00000114626",101.00928332125,101.466736628984,99.3664808124405,120.127966366086,365.580720925878,399.458236955746,310.389611270237,263.154900146722
"ENSG00000114631",1879.10204787303,1876.17739427179,1935.17593847432,2452.97799933669,312.634547550406,363.79232294184,361.126374650949,335.94242571922
"ENSG00000114638",0,0,0,0,3.78186952681943,0,0,1.11980808573073
"ENSG00000114646",424.348782648511,353.697728154809,453.462503597104,525.669458660356,110.93483945337,121.26410764728,44.7677323947458,27.9952021432683
"ENSG00000114648",712.554618211859,697.823122665374,642.862701830761,648.866387670831,897.563701031812,884.514667544865,975.936566205458,975.352842671468
"ENSG00000114650",1124.27724044521,1123.79196983422,1143.53800846582,1501.59957957608,816.883817792997,923.747172960162,1131.13137184058,1090.69307550173
"ENSG00000114654",127.908494640495,145.499471392506,184.459323497127,169.231368676311,0,0,0,0
"ENSG00000114656",366.707615535841,387.679512591874,358.487911439357,338.02431411771,25.2124635121295,24.9661398097341,32.8296704228136,20.1565455431532
"ENSG00000114670",141.632582048274,120.611403917472,148.775228177742,118.812696661348,177.747867760513,203.295709879263,182.055445071966,156.773132002303
"ENSG00000114686",3209.24059943492,3262.7299226405,5114.90332447242,4339.07475593123,4247.03947861822,3955.34986414216,4243.9810310219,4431.08059523651
"ENSG00000114698",0,0.478616682212191,0.548986081836688,0,28.994333038949,24.9661398097341,53.7212788736949,57.1102123722674
"ENSG00000114735",612.09429838692,565.246301692597,987.076975142365,1030.2946020449,528.201110579114,577.787807025275,611.825676061526,572.221931808404
"ENSG00000114737",90.0300133950268,91.4157863025284,53.2516499381587,61.8176761226941,23.9518403365231,39.2325054152964,38.7987014087797,39.1932830005756
"ENSG00000114738",904.691841920757,953.883047648896,932.178366958696,1102.19601257059,2020.77895049718,2232.68621727051,2086.17632959515,2162.34941354604
"ENSG00000114739",275.579675148192,235.95802433061,226.731251798552,259.10813183342,593.753515710651,638.419860848915,549.150850708882,506.153254750291
"ENSG00000114742",799.290850629019,802.640176069844,928.884450467676,755.403233754623,3140.21233043573,2703.47628225406,2163.77373241271,2307.92446469104
"ENSG00000114744",837.718295370799,812.6911263963,948.09896333196,821.605142226444,869.829991168469,841.715570728178,1011.75075212125,1054.85921675835
"ENSG00000114745",933.786907225248,990.257915497023,994.213794206241,994.78232001697,800.495716510113,816.749430918444,1065.47203099495,1047.02056015823
"ENSG00000114757",3.29378097786684,4.78616682212191,8.23479122755032,6.57634852369086,5.04249270242591,17.8329570069529,29.8451549298305,13.4376970287688
"ENSG00000114767",378.784812454686,421.66129702894,613.21745341158,762.418005513227,482.818676257281,456.523699377995,1175.89910423532,1107.49019678769
"ENSG00000114770",1576.62316140559,1500.94191541743,1755.65748971373,1804.98845813568,1708.14440294678,1294.67267870478,1337.06294085641,1226.18985387515
"ENSG00000114771",0,0,0,0,74.3767673607822,124.830699048671,56.705794366678,45.91213151496
"ENSG00000114779",1247.24506361891,1122.35611978759,1763.34329485944,2098.73202552721,1246.75632067481,1551.4672596049,1566.8706338161,1782.73447248333
"ENSG00000114784",640.6404001951,658.576554723974,601.139759611173,678.679167644896,365.580720925878,413.724602561308,382.017983101831,370.656476376872
"ENSG00000114786",13.7240874077785,9.57233364424381,8.783777309387,6.13792528877813,6.30311587803239,10.6997742041718,8.95354647894916,13.4376970287688
"ENSG00000114790",7807.90780803333,7771.29906907934,6501.64216719189,6393.08761149734,220.609055731134,203.295709879263,271.590909861458,325.864152947643
"ENSG00000114796",1236.814757189,1037.16235035382,717.524808960551,566.881242742152,734.943311378576,709.751688876727,429.770230989559,478.158052607023
"ENSG00000114805",135.04502009254,131.619587608352,94.974592157747,84.177261103243,182.790360462939,135.530473252842,244.73027042461,255.316243546607
"ENSG00000114812",590.135758534475,610.714886502755,422.170296932413,389.758255837411,6.30311587803239,3.56659140139059,41.7832169017627,29.115010228999
"ENSG00000114841",180.060026790054,174.69508900745,246.494750744673,274.891368290278,74.3767673607822,82.0316022319835,110.427073240373,98.5431115443045
"ENSG00000114850",2133.27214666509,2446.20986278651,3932.93629027803,3386.38106646588,12707.0816101133,11923.1150548487,9938.43659163356,9501.57160742527
"ENSG00000114853",366.707615535841,345.561244557202,211.908627588961,228.418505389529,134.886679789893,110.564333443108,220.854146480746,201.565455431532
"ENSG00000114854",45.5639701938246,41.1610346702484,34.5861231557113,37.7043982024942,0,0,0,0
"ENSG00000114857",4161.69226553475,4155.82865164845,3454.76941299828,2830.02198136163,1696.79879436632,1615.66590482994,1223.65135212305,1401.99972333488
"ENSG00000114859",326.084316808817,319.237327035531,193.792086888351,224.034273040402,112.195462628976,103.431150640327,134.303197184237,136.616586459149
"ENSG00000114861",345.298039179707,345.561244557202,337.626440329563,305.142571499256,792.931977456474,788.21669970732,638.686315498373,595.73790160875
"ENSG00000114867",20205.1504452278,21677.5067707545,19799.1830414401,19023.1841628631,6939.73058171366,5731.51238203467,5861.58842821871,5807.32473259958
"ENSG00000114902",2516.99763058657,2545.76213268664,2853.08066730527,3019.85924207884,1677.88944673222,1665.5981844494,1638.4990056477,1459.10993570714
"ENSG00000114904",1217.0520713218,1210.42158931463,1156.7136744299,1102.19601257059,524.419241052295,424.42437676548,489.46054084922,515.111719436137
"ENSG00000114923",173.47246483432,164.644138680994,133.952603968152,177.12298690474,334.065141535716,263.927763702903,232.792208452678,228.440849489069
"ENSG00000114933",383.725483921486,401.559396376028,383.741271203845,298.127799740652,542.067965510785,595.620764032228,617.794707047492,650.608497809556
"ENSG00000114942",3281.70378094799,3277.56703978908,4189.8617765776,5560.52188839808,5014.75899256257,4575.93676798412,5040.84666764837,4640.48470726816
"ENSG00000114948",38.4274447417798,44.5113514457337,73.5641349661162,77.1624893446394,671.912152598252,609.88712963779,689.423078879085,648.368881638094
"ENSG00000114956",710.358764226614,687.772172338918,465.540197397511,612.038835938162,854.702513061192,948.713312769896,895.354647894916,829.777791526473
"ENSG00000114978",2372.62023105674,2214.08077191359,1803.41927883352,1606.82115595513,3244.84405401107,2963.83745455558,2608.46654086719,2693.13844618241
"ENSG00000114982",1262.61604151562,1285.56440842194,1018.36918180706,1154.3683775252,857.223759412405,827.449205122616,683.454047893119,665.166002924055
"ENSG00000114988",234.956376421168,211.069956855576,421.621310850576,495.856678686291,2109.02257278964,2082.8893784121,2330.90660001976,2223.93885826123
"ENSG00000114993",525.35806596976,545.623017721897,540.202304527301,548.029043640905,616.444732871567,773.950334101757,826.710791556305,798.423165126012
"ENSG00000114999",1123.17931345259,1141.02217039386,777.913277962587,666.40331706734,2954.90072362158,2664.24377683877,2372.68981692153,2361.67525280611
"ENSG00000115008",1.09792699262228,1.91446672884876,1.09797216367338,0.876846469825448,230.694041135985,203.295709879263,101.473526761424,78.3865660011513
"ENSG00000115009",1.64689048893342,3.35031677548533,24.7043736826509,22.7980082154616,20.1699708097036,17.8329570069529,20.8916084508814,7.83865660011513
"ENSG00000115020",1252.73469858202,1342.99841028741,1259.37407173336,976.368544150636,1888.4135170585,1497.96838858405,1474.35065353363,1597.96613833776
"ENSG00000115041",105.400991291739,117.739703824199,85.0928426846866,116.620580486785,392.053807613614,456.523699377995,516.321180286068,521.830567950521
"ENSG00000115042",208.606128598233,206.762406715666,184.459323497127,231.925891268831,142.450418843532,139.097064654233,250.699301410576,199.32583926007
"ENSG00000115053",35454.8074092549,36056.1091377732,47566.8990607398,44423.2342775317,563.498559496095,427.99096816687,558.104397187831,659.566962495401
"ENSG00000115073",739.453829531105,830.878560320363,704.34914299647,711.999333498263,597.53538523747,699.051914672555,576.011490145729,547.586153922328
"ENSG00000115084",2876.56872067037,2929.13409513861,2329.8969313149,1936.07700537459,3638.15848480029,3723.52142305177,2883.04196622163,2891.34447735675
"ENSG00000115085",9.88134293360051,6.70063355097067,7.13681906387694,7.89161822842903,10.0849854048518,14.2663656055623,2.98451549298305,12.3178889430381
"ENSG00000115091",9089.73757191984,8756.77081775424,6192.014017036,5768.77292498162,5887.11023008225,5481.85098393733,4026.11140003414,4293.34420069163
"ENSG00000115107",194.882041190454,214.420273631061,310.177136237729,341.970123231925,606.359747466716,577.787807025275,492.445056342204,501.674022407368
"ENSG00000115109",1008.99490621987,831.357177002575,1291.76425056173,1252.57518214565,723.597702798118,595.620764032228,519.305695779051,564.383275208289
"ENSG00000115112",19.762685867201,10.050950326456,15.9205963732639,14.4679667521199,263.470243701754,320.993226125153,358.141859157966,262.035092060991
"ENSG00000115128",3490.30990954622,3474.7571128605,4070.1828107372,3505.19376312723,2743.11603011969,2956.7042717528,2310.01499156888,2293.36695957654
"ENSG00000115129",63.6797655720922,66.0491021452823,60.3884690020356,102.591036969577,194.135969043397,263.927763702903,241.745754931627,249.717203117953
"ENSG00000115137",221.7812525097,233.564940919549,166.342782796516,140.733858406984,257.167127823721,217.562075484826,193.993507043898,208.284303945916
"ENSG00000115145",510.53605156936,507.812299827134,649.450534812802,564.250703332675,1440.8922897182,1522.93452839378,1322.14036339149,1541.97573405122
"ENSG00000115155",0.548963496311139,1.91446672884876,0,1.31526970473817,0,0,0,0
"ENSG00000115159",1240.10853816686,1199.89202230596,1695.26902071169,1290.27958034815,4694.56070595852,4625.86904760359,3754.52049017268,4006.67333074456
"ENSG00000115163",390.31304587722,367.09899525675,382.094312958335,299.881492680303,1254.32005972844,1059.277646213,972.952050712475,889.127620070202
"ENSG00000115165",0,0,0,0.438423234912724,75.6373905363886,32.0993226125153,8.95354647894916,20.1565455431532
"ENSG00000115170",193.784114197832,190.968056202664,209.163697179778,233.241160973569,443.73935781348,374.492097146012,298.451549298305,304.587799318759
"ENSG00000115183",2159.62239448802,2202.5939715405,3024.36432483831,2691.48023912921,586.189776657012,438.690742371042,641.670830991356,744.672377010937
"ENSG00000115194",18.6647588745787,10.5295670086682,2.74493040918344,7.4531949935163,25.2124635121295,32.0993226125153,20.8916084508814,36.9536668291142
"ENSG00000115204",1418.52167446798,1330.07575986768,1754.55951755005,1701.52057469628,1261.88379878208,1326.7720013173,1447.49001409678,1536.37669362256
"ENSG00000115207",902.495987935513,924.20881335174,781.756180535443,755.403233754623,1633.76763558599,1715.53046406887,1668.34416057753,1578.92940088033
"ENSG00000115211",1173.1349916169,1225.25870646321,1136.40118940194,1188.56538984839,1190.02827777251,1094.94356022691,1184.85265071427,1246.34639941831
"ENSG00000115216",1951.01626588979,1796.72702502456,1824.28074994331,2365.73177558906,2218.6967890674,2300.45145389693,2369.70530142854,2358.31582854892
"ENSG00000115221",9.33237943728937,8.61510027981943,7.13681906387694,4.82265558403996,90.7648686436664,67.7652366264211,35.8141859157966,51.5111719436137
"ENSG00000115226",0.548963496311139,0.478616682212191,1.64695824551006,2.63053940947634,15.1274781072777,32.0993226125153,38.7987014087797,45.91213151496
"ENSG00000115232",1.09792699262228,0,0,0,78.1586368876016,99.8645592389364,56.705794366678,85.1054145155357
"ENSG00000115233",849.795492289644,925.644663398377,1065.58198484501,1045.20099203193,5101.74199167941,4675.80132722306,3288.93607326732,3395.25811593558
"ENSG00000115234",744.394500997905,758.607441306322,739.484252234018,912.797175088291,1458.54101417669,1537.20089399934,1939.93507043898,1770.41658354029
"ENSG00000115239",359.022126587485,381.936112405328,517.14488909016,398.526720535666,247.08214241887,210.428892682045,170.117383100034,184.768334145571
"ENSG00000115241",3988.21980070043,3968.68952890349,3664.48209625989,4197.0256278195,1675.36820038101,1444.46951756319,1623.57642818278,1798.41178568356
"ENSG00000115252",15.3709778967119,13.4012671019413,38.9780118104048,35.5122820279306,3.78186952681943,0,0,1.11980808573073
"ENSG00000115255",1266.4587859898,1230.52348996754,910.218923685228,1028.10248587034,337.847011062536,342.392774533496,313.37412676322,436.725153434986
"ENSG00000115257",263.502478229347,269.461192085463,163.048866305496,152.132862514715,26.473086687736,24.9661398097341,23.8761239438644,50.391363857883
"ENSG00000115263",38.9764082380909,51.2119849967044,4.3918886546935,3.06896264438907,0,0,0,0
"ENSG00000115266",51.6025686532471,55.0409184544019,45.5658447924451,44.2807467261851,51.6855501998656,78.4650108305929,32.8296704228136,63.8290608866518
"ENSG00000115267",310.164375415794,287.648626009527,561.612761718932,467.359168416964,16.3881012828842,14.2663656055623,44.7677323947458,59.3498285437288
"ENSG00000115268",3887.75948087549,4082.60029926999,4658.1469043843,6502.69342022552,2192.22370237966,2425.2821529456,3085.98901974448,2782.72309304087
"ENSG00000115271",396.900607832954,373.799628807721,500.675306635059,454.206471369582,267.252113228573,306.72686051959,334.265735214102,362.817819776757
"ENSG00000115274",14.2730509040896,11.9654170553048,12.6266798822438,11.3990041077308,35.2974489169814,39.2325054152964,86.5509492965085,89.5846468584586
"ENSG00000115275",510.53605156936,466.651265156886,459.501350497308,515.585724257363,272.294605930999,296.027086315419,426.785715496576,367.29705211968
"ENSG00000115282",230.564668450679,216.33474035991,258.57244454508,264.369210652372,331.543895184504,374.492097146012,459.61538591939,490.475941550061
"ENSG00000115286",150.964961485563,184.267422651693,139.991450868355,201.674688059853,113.456085804583,128.397290450061,191.008991550915,183.64852605984
"ENSG00000115289",199.273749160944,179.002639147359,202.575864197738,206.05892040898,330.283272008897,367.35891434323,477.522478877288,497.194790064445
"ENSG00000115290",55.9942766237362,67.9635688741311,107.601272039991,111.359501667832,105.892346750944,99.8645592389364,80.5819183105424,113.100616658804
"ENSG00000115295",50.5046416606248,45.4685848101581,59.2904968383623,49.1034023102251,675.694022125072,663.386000658649,623.763738033458,650.608497809556
"ENSG00000115297",22.5075033487567,19.1446672884876,20.8614711097941,10.5221576379054,39.0793184438008,24.9661398097341,65.6593408456271,62.709252800921
"ENSG00000115306",96.0686118544494,90.458552938104,60.3884690020356,68.3940246463849,1382.90362364031,1155.57561405055,1143.06943381251,1249.7058236755
"ENSG00000115307",1273.59531144184,1283.17132501088,1634.33156562782,1769.91459934267,2669.99988593452,2550.11285199427,3659.01599439722,3537.47374282338
"ENSG00000115310",6055.06736431187,6074.60293063712,6172.25051808988,5400.93583088984,5779.9572601557,5068.12638137602,3590.37213805861,3782.71171359841
"ENSG00000115317",105.94995478805,145.020854710294,135.050576131825,137.226472527683,185.311606814152,199.729118477873,295.467033805322,255.316243546607
"ENSG00000115318",73.5611085056927,61.2629353231604,67.5252880659126,65.3250620019958,78.1586368876016,78.4650108305929,128.334166198271,141.095818802072
"ENSG00000115325",38.9764082380909,35.8962511659143,45.0168587106084,71.9014105256867,23.9518403365231,53.4988710208588,56.705794366678,55.9904042865366
"ENSG00000115339",1119.33656897841,994.565465636932,1197.33864448582,916.742984202505,1832.94609733182,1711.96387266748,1823.53896621264,1722.26483585387
"ENSG00000115350",172.374537841698,220.64229049982,290.962623373445,376.167135555117,303.810185321161,206.862301280654,319.343157749187,256.436051632338
"ENSG00000115353",2.7448174815557,8.13648359760724,6.58783298204025,1.7536929396509,5.04249270242591,3.56659140139059,0,2.23961617146146
"ENSG00000115355",327.73120729775,319.237327035531,433.150018569147,357.753359688783,2371.23219331578,2311.1512281011,2244.35565072325,2331.44043449139
"ENSG00000115361",49.9556781643137,53.1264517255532,52.1536777744853,33.7585890882797,66.8130283071433,74.8984194292023,95.5044957754577,80.6261821726127
"ENSG00000115363",0,0,0,0,345.410750116175,338.826183132106,247.714785917593,222.841809060416
"ENSG00000115364",2025.12633789179,2097.77691813603,2236.56929740267,1903.63368599105,2532.59195979341,2204.15348605938,2208.54146480746,2188.10499951785
"ENSG00000115365",1661.16353983751,1635.43320311906,2036.18937753227,1591.47634273319,2274.16420879408,2493.04738957202,2181.68082537061,2296.72638383373
"ENSG00000115368",1948.82041190454,1850.81071011454,1977.44786677575,1694.06737970276,374.405083155124,388.758462751574,471.553447891322,536.388073065021
"ENSG00000115380",0,0,0,0,854.702513061192,738.284420087851,1056.518484516,1227.30966196088
